temperature,rainfall,humidity,label
26.69,34.33,62.98,valley cotton
27.36,49.66,66.84,valley cotton
30.35,33.78,55.96,valley cotton
24.46,37.83,68.75,valley cotton
25.06,82.74,66.28,valley cotton
32.04,31.07,62.76,valley cotton
27.47,79.97,60.52,valley cotton
31.38,42.63,69.07,valley cotton
24.9,68.37,58.94,valley cotton
27.52,79.18,54.1,valley cotton
32.88,78.98,56.43,valley cotton
30.75,38.56,65.93,valley cotton
25.98,87.54,65.99,valley cotton
30.34,31.97,62.61,valley cotton
30.71,71.95,61.07,valley cotton
25.36,63.33,67.49,red strawberry
20.56,66.91,81.92,red strawberry
23.11,69.12,65.25,red strawberry
22.6,73.06,81.53,red strawberry
21.17,74.01,63.44,red strawberry
24.74,91.86,70.13,red strawberry
22.73,83.08,69.32,red strawberry
23.73,81.5,65.56,red strawberry
18.06,83.39,73.15,red strawberry
17.51,47.15,72.26,red strawberry
17.92,80.64,80.75,red strawberry
20.7,59.62,78.87,red strawberry
26.87,92.5,77.58,red strawberry
18.14,73.21,82.18,red strawberry
20.19,88.03,62.71,red strawberry
22.72,285.23,72.66,rice
25.42,204.86,74.73,rice
25.88,237.29,77.11,rice
24.02,217.7,71.03,rice
29.5,156.48,73.05,rice
31.72,253.79,71.22,rice
26.44,207.09,79.79,rice
27.73,171.76,76.72,rice
24.31,293.95,70.92,rice
25.11,298.21,76.62,rice
29.99,293.42,73.56,rice
27.99,243.03,76.27,rice
22.65,160.31,71.33,rice
23.62,262.79,70.09,rice
28.16,252.24,72.12,rice
22.29,101.15,55.07,golden hemp
20.18,104.36,70.47,golden hemp
21.99,60.74,54.79,golden hemp
14.92,151.44,70.62,golden hemp
14.72,93.71,71.89,golden hemp
18.47,96.19,58.08,golden hemp
19.49,71.7,63.57,golden hemp
18.23,138.08,73.83,golden hemp
14.07,88.08,57.93,golden hemp
18.23,109.07,74.36,golden hemp
21.98,114.65,69.68,golden hemp
17.7,134.82,60.23,golden hemp
16.82,114.4,56.78,golden hemp
16.05,77.31,54.68,golden hemp
20.17,88.28,58.44,golden hemp
27.07,128.41,59.55,pumpkin
23.53,46.33,52.68,pumpkin
26.26,128.45,45.29,pumpkin
24.14,123.65,48.06,pumpkin
27.01,78.78,51.63,pumpkin
28.58,110.06,52.98,pumpkin
25.77,120.65,59.57,pumpkin
29.79,52.21,47.99,pumpkin
25.58,59.84,57.12,pumpkin
23.93,133.17,52.11,pumpkin
28.53,52.84,47.45,pumpkin
26.08,141.79,55.6,pumpkin
28.36,68.87,54.42,pumpkin
25.57,159.33,55.11,pumpkin
25.35,114.53,45.12,pumpkin
25.59,234.94,87.78,northern carrot
29.62,229.06,73.23,northern carrot
37.44,206.27,68.63,northern carrot
32.18,192.19,77.61,northern carrot
23.76,207.3,91.25,northern carrot
31.45,226.55,70.09,northern carrot
32.61,234.26,81.18,northern carrot
37.02,212.17,70.01,northern carrot
26.16,232.33,75.69,northern carrot
32.34,197.29,83.33,northern carrot
23.16,182.1,80.23,northern carrot
33.27,195.11,71.19,northern carrot
28.01,223.86,83.23,northern carrot
30.04,233.49,86.08,northern carrot
33.12,229.91,72.25,northern carrot
16.53,53.42,47.81,mountain squash
15.81,134.67,48.84,mountain squash
18.23,69.27,44.23,mountain squash
17.25,47.6,40.12,mountain squash
15.22,68.52,40.89,mountain squash
14.02,53.64,38.71,mountain squash
17.09,114.85,43.25,mountain squash
15.48,50.91,37.95,mountain squash
18.8,135.48,39.94,mountain squash
16.6,117.66,37.29,mountain squash
15.63,148.99,42.59,mountain squash
18.05,86.51,47.99,mountain squash
14.23,127.06,46.81,mountain squash
16.65,115.94,38.91,mountain squash
17.54,88.87,37.72,mountain squash
14.33,141.91,82.83,winter pineapple
12.11,146.99,72.4,winter pineapple
11.93,145.62,76.97,winter pineapple
14.65,116.76,71.26,winter pineapple
11.94,115.5,73.07,winter pineapple
15.98,132.74,71.88,winter pineapple
12.11,112.38,75.13,winter pineapple
13.17,124.98,71.16,winter pineapple
13.58,119.09,69.11,winter pineapple
15.55,127.18,82.33,winter pineapple
11.9,157.94,73.21,winter pineapple
12.14,114.55,80.16,winter pineapple
14.69,158.85,79.68,winter pineapple
12.62,154.44,72.76,winter pineapple
16.99,148.1,82.25,winter pineapple
6.27,49.97,73.76,white bean
9.91,78.79,73.37,white bean
9.97,96.02,68.15,white bean
9.56,67.04,64.21,white bean
6.07,41.15,68.12,white bean
9.84,100.23,60.88,white bean
10.78,89.66,58.51,white bean
7.06,107.71,59.65,white bean
10.73,45.6,71.26,white bean
7.17,69.72,65.37,white bean
12.48,95.41,73.71,white bean
7.75,51.64,67.93,white bean
6.02,104.17,67.12,white bean
9.01,69.56,69.75,white bean
6.42,103.24,66.13,white bean
22.69,76.26,50.47,black plum
19.33,79.99,55.62,black plum
20.61,71.52,55.86,black plum
20.5,53.55,50.12,black plum
21.79,76.65,58.8,black plum
21.8,78.8,51.47,black plum
20.0,70.02,53.05,black plum
22.68,56.78,62.01,black plum
21.14,63.53,59.95,black plum
19.54,66.24,57.67,black plum
18.06,71.18,68.58,black plum
20.35,71.8,51.9,black plum
19.57,83.8,60.95,black plum
22.45,60.27,58.88,black plum
19.9,77.93,58.68,black plum
21.37,209.73,36.36,wild artichoke
21.88,224.1,39.67,wild artichoke
19.68,183.58,37.53,wild artichoke
17.88,225.7,34.36,wild artichoke
27.47,177.79,42.73,wild artichoke
18.8,154.53,38.93,wild artichoke
23.42,187.27,34.97,wild artichoke
20.22,206.1,35.45,wild artichoke
17.13,215.46,33.32,wild artichoke
27.45,192.42,35.44,wild artichoke
20.48,201.02,33.81,wild artichoke
18.1,206.84,33.55,wild artichoke
22.89,172.83,36.1,wild artichoke
29.94,202.55,39.82,wild artichoke
24.64,212.27,43.63,wild artichoke
16.51,84.87,40.15,summer fescue
19.84,118.75,43.47,summer fescue
19.24,115.86,39.43,summer fescue
17.43,111.29,49.94,summer fescue
13.96,85.54,50.8,summer fescue
14.02,131.98,50.54,summer fescue
12.89,126.95,40.84,summer fescue
19.72,95.05,45.9,summer fescue
12.45,149.75,47.22,summer fescue
17.29,81.32,52.32,summer fescue
18.71,136.14,47.89,summer fescue
11.28,151.42,55.01,summer fescue
20.11,96.05,51.46,summer fescue
16.09,165.68,49.06,summer fescue
13.21,116.31,55.95,summer fescue
24.14,232.24,71.3,bean
16.62,296.14,58.46,bean
18.46,177.52,62.06,bean
22.33,198.84,70.35,bean
24.38,288.49,68.92,bean
13.72,200.38,61.22,bean
24.64,251.68,58.67,bean
13.23,270.4,56.34,bean
23.39,177.12,66.94,bean
25.45,160.41,66.91,bean
19.14,159.27,66.21,bean
20.18,250.63,62.75,bean
15.63,248.22,58.39,bean
14.57,234.08,57.66,bean
15.66,298.8,69.11,bean
23.51,299.19,60.9,golden pea
16.83,196.39,53.49,golden pea
15.79,280.85,55.05,golden pea
17.36,247.88,59.6,golden pea
23.33,255.85,58.71,golden pea
22.36,310.76,50.95,golden pea
17.11,200.82,64.91,golden pea
23.3,310.18,50.15,golden pea
19.89,183.13,60.73,golden pea
19.4,196.81,64.48,golden pea
22.07,237.22,61.55,golden pea
25.39,292.48,49.45,golden pea
22.28,288.43,52.63,golden pea
20.26,273.45,63.72,golden pea
24.99,300.98,59.47,golden pea
27.42,219.3,51.13,watermelon
23.72,215.4,61.37,watermelon
26.18,207.66,66.58,watermelon
23.15,193.45,65.36,watermelon
28.7,230.54,52.02,watermelon
28.61,205.91,70.87,watermelon
24.05,218.74,70.86,watermelon
25.15,225.53,70.87,watermelon
28.29,197.91,68.01,watermelon
23.66,193.45,52.3,watermelon
25.72,184.75,53.17,watermelon
28.94,210.83,71.02,watermelon
21.45,203.53,65.29,watermelon
24.67,218.82,70.8,watermelon
28.51,224.65,49.99,watermelon
22.11,127.91,65.58,winter canola
18.87,177.64,67.57,winter canola
15.44,151.19,67.05,winter canola
15.04,126.53,60.95,winter canola
15.36,82.39,68.21,winter canola
22.48,80.57,63.35,winter canola
17.0,119.58,63.52,winter canola
16.23,86.31,68.68,winter canola
16.73,108.35,66.3,winter canola
21.11,140.07,58.51,winter canola
22.54,156.42,63.86,winter canola
22.07,160.89,64.18,winter canola
21.29,189.27,69.81,winter canola
15.22,153.27,66.77,winter canola
14.09,98.51,61.63,winter canola
12.24,159.55,77.59,red grape
16.27,107.0,78.18,red grape
8.52,148.75,66.6,red grape
18.17,116.47,69.38,red grape
16.75,119.71,76.71,red grape
19.21,138.44,78.07,red grape
17.16,155.97,72.91,red grape
13.03,144.6,73.3,red grape
12.01,113.6,65.55,red grape
17.37,132.45,62.78,red grape
17.79,118.94,78.03,red grape
16.97,127.79,79.48,red grape
6.51,115.82,67.53,red grape
10.87,120.08,64.81,red grape
6.88,137.43,67.15,red grape
25.59,218.21,78.27,white sesame
36.25,227.1,80.57,white sesame
29.11,191.89,75.37,white sesame
26.59,200.82,68.16,white sesame
26.04,204.12,69.19,white sesame
32.41,204.19,70.73,white sesame
25.25,196.26,78.9,white sesame
38.87,197.09,78.13,white sesame
27.37,219.93,81.01,white sesame
36.68,221.84,82.73,white sesame
28.62,227.94,78.32,white sesame
26.02,206.37,83.2,white sesame
27.38,209.79,79.38,white sesame
31.59,209.93,73.86,white sesame
32.63,201.38,65.5,white sesame
35.87,184.31,51.29,red timothy
35.6,132.34,47.95,red timothy
27.71,151.98,37.45,red timothy
36.32,170.94,44.5,red timothy
28.41,132.64,52.52,red timothy
31.21,154.06,48.03,red timothy
24.9,169.95,38.84,red timothy
30.96,181.3,52.78,red timothy
23.28,111.0,32.67,red timothy
29.06,128.44,50.42,red timothy
29.78,186.47,47.38,red timothy
31.59,115.51,43.34,red timothy
22.71,181.1,35.91,red timothy
29.73,158.71,36.85,red timothy
24.41,185.88,37.42,red timothy
19.54,163.37,53.85,summer squash
25.53,198.71,60.42,summer squash
27.7,170.26,59.2,summer squash
25.96,185.3,58.02,summer squash
26.23,134.78,50.26,summer squash
22.37,133.91,58.48,summer squash
15.89,71.8,58.49,summer squash
21.09,156.3,55.85,summer squash
20.79,82.96,56.17,summer squash
24.81,190.95,59.24,summer squash
14.45,139.93,59.46,summer squash
14.44,80.8,55.5,summer squash
28.2,202.96,59.88,summer squash
25.97,205.96,58.67,summer squash
20.51,81.49,51.9,summer squash
26.37,89.69,46.61,white cherry
29.86,57.1,40.55,white cherry
31.18,99.51,38.23,white cherry
26.47,79.09,48.9,white cherry
25.22,101.36,48.61,white cherry
30.58,48.68,37.78,white cherry
29.5,49.38,35.82,white cherry
25.94,63.37,49.46,white cherry
28.35,102.44,44.9,white cherry
25.21,106.21,41.82,white cherry
27.13,83.75,36.89,white cherry
27.8,58.43,40.49,white cherry
29.28,95.55,42.55,white cherry
30.22,89.92,46.25,white cherry
29.92,107.95,34.79,white cherry
21.59,150.89,53.07,golden rubber
20.99,150.73,62.81,golden rubber
25.38,109.08,68.65,golden rubber
21.82,165.52,66.39,golden rubber
20.77,175.86,55.28,golden rubber
22.0,114.97,63.41,golden rubber
24.69,138.91,56.2,golden rubber
21.74,163.83,68.15,golden rubber
19.42,114.98,67.19,golden rubber
26.93,153.97,73.38,golden rubber
23.22,130.83,73.25,golden rubber
24.99,129.32,58.41,golden rubber
19.46,121.11,62.84,golden rubber
19.63,150.5,63.16,golden rubber
20.1,101.87,63.21,golden rubber
20.07,76.22,69.62,hybrid pumpkin
23.55,81.99,67.17,hybrid pumpkin
21.78,99.4,60.92,hybrid pumpkin
23.2,48.57,83.11,hybrid pumpkin
19.9,75.43,65.22,hybrid pumpkin
23.21,94.85,71.42,hybrid pumpkin
22.11,64.29,60.46,hybrid pumpkin
23.47,56.78,67.22,hybrid pumpkin
18.71,49.29,63.04,hybrid pumpkin
19.28,65.71,77.02,hybrid pumpkin
21.93,108.19,81.66,hybrid pumpkin
20.88,58.2,82.53,hybrid pumpkin
20.06,66.75,65.82,hybrid pumpkin
14.48,84.79,72.87,hybrid pumpkin
18.29,85.62,62.52,hybrid pumpkin
22.96,147.56,46.13,tobacco
26.4,122.1,52.16,tobacco
23.99,178.23,37.83,tobacco
24.23,157.27,45.53,tobacco
24.11,123.16,48.85,tobacco
24.43,182.81,48.14,tobacco
26.44,157.2,52.0,tobacco
26.67,172.87,46.22,tobacco
25.17,159.31,43.92,tobacco
24.75,167.3,48.18,tobacco
25.22,164.43,40.66,tobacco
24.37,148.51,48.21,tobacco
23.59,137.97,47.45,tobacco
22.12,122.5,54.48,tobacco
25.69,154.78,48.18,tobacco
29.02,127.59,60.38,wild papaya
31.35,177.6,66.1,wild papaya
26.01,181.67,55.92,wild papaya
27.54,107.53,60.9,wild papaya
34.1,124.99,67.27,wild papaya
27.07,173.9,63.11,wild papaya
29.02,168.0,56.64,wild papaya
29.64,96.39,62.26,wild papaya
25.1,103.17,64.35,wild papaya
34.12,177.36,55.51,wild papaya
27.22,121.82,65.13,wild papaya
25.1,124.13,64.03,wild papaya
28.7,112.15,65.43,wild papaya
23.16,146.33,63.46,wild papaya
25.71,123.22,62.51,wild papaya
16.36,148.11,34.52,white rye
10.45,117.0,41.76,white rye
9.61,121.85,31.51,white rye
15.53,81.01,31.47,white rye
14.23,109.74,51.38,white rye
9.09,132.66,50.8,white rye
11.16,126.0,47.9,white rye
11.74,151.12,53.88,white rye
14.45,105.89,34.55,white rye
14.34,148.24,34.88,white rye
9.6,90.58,52.04,white rye
15.7,107.53,41.96,white rye
15.86,92.25,42.55,white rye
12.25,109.45,40.47,white rye
10.17,90.81,49.06,white rye
20.18,128.41,84.05,northern sesame
19.85,177.67,72.43,northern sesame
22.51,144.26,78.32,northern sesame
18.78,167.08,77.88,northern sesame
19.92,146.82,79.57,northern sesame
22.51,127.18,72.77,northern sesame
17.69,146.42,84.33,northern sesame
19.99,133.88,87.58,northern sesame
20.83,191.21,90.3,northern sesame
19.09,144.64,77.98,northern sesame
21.42,178.75,81.09,northern sesame
18.12,200.83,82.8,northern sesame
22.23,135.57,83.6,northern sesame
19.36,132.71,81.04,northern sesame
22.63,185.92,78.68,northern sesame
20.12,188.45,80.04,golden potato
22.97,144.9,84.26,golden potato
23.13,151.99,67.4,golden potato
23.04,167.78,63.17,golden potato
21.71,172.92,79.8,golden potato
24.54,224.66,69.67,golden potato
23.75,219.35,65.31,golden potato
24.39,143.34,66.15,golden potato
20.43,213.16,73.96,golden potato
18.66,248.72,74.02,golden potato
25.42,251.26,63.14,golden potato
22.79,222.49,71.13,golden potato
25.29,210.36,75.68,golden potato
20.23,232.62,70.62,golden potato
23.93,189.41,66.27,golden potato
23.72,141.21,58.09,hybrid lettuce
33.48,98.54,51.39,hybrid lettuce
27.98,62.01,67.11,hybrid lettuce
32.07,150.44,60.05,hybrid lettuce
23.43,177.42,69.33,hybrid lettuce
29.71,103.38,66.73,hybrid lettuce
29.82,145.85,68.12,hybrid lettuce
35.31,124.27,63.67,hybrid lettuce
34.51,42.31,70.28,hybrid lettuce
23.71,99.23,51.51,hybrid lettuce
25.54,31.09,71.88,hybrid lettuce
29.01,67.05,54.74,hybrid lettuce
30.1,98.55,67.06,hybrid lettuce
26.04,133.82,59.68,hybrid lettuce
34.26,80.26,60.36,hybrid lettuce
23.43,57.01,64.77,southern jute
25.96,92.0,62.28,southern jute
24.86,84.24,76.18,southern jute
21.45,71.88,66.23,southern jute
28.17,69.57,72.12,southern jute
25.68,52.99,61.7,southern jute
26.54,49.75,73.09,southern jute
21.29,78.01,70.34,southern jute
25.65,83.01,64.86,southern jute
26.31,80.87,72.15,southern jute
25.23,67.27,76.31,southern jute
26.34,63.91,66.24,southern jute
22.24,62.36,74.59,southern jute
25.18,66.77,66.86,southern jute
27.15,60.14,76.5,southern jute
19.95,217.91,63.95,mountain cauliflower
22.43,202.53,67.49,mountain cauliflower
20.88,203.05,65.06,mountain cauliflower
16.72,221.13,69.74,mountain cauliflower
17.4,230.17,64.13,mountain cauliflower
20.38,198.53,66.17,mountain cauliflower
21.85,244.13,70.31,mountain cauliflower
19.99,238.47,64.32,mountain cauliflower
18.32,210.91,67.22,mountain cauliflower
19.0,248.07,73.94,mountain cauliflower
18.7,218.64,65.4,mountain cauliflower
21.05,259.64,73.81,mountain cauliflower
17.74,256.75,70.89,mountain cauliflower
23.81,218.99,64.57,mountain cauliflower
19.45,219.0,73.16,mountain cauliflower
17.94,211.22,52.31,summer sugarcane
17.73,193.02,50.75,summer sugarcane
19.18,193.21,54.39,summer sugarcane
20.63,212.97,59.41,summer sugarcane
19.35,195.2,58.16,summer sugarcane
20.32,209.94,50.05,summer sugarcane
17.29,180.05,36.42,summer sugarcane
20.65,177.09,55.76,summer sugarcane
16.48,185.16,44.88,summer sugarcane
18.73,188.93,47.23,summer sugarcane
20.36,206.71,39.99,summer sugarcane
19.04,161.53,39.65,summer sugarcane
20.17,190.6,58.79,summer sugarcane
19.65,206.52,49.66,summer sugarcane
17.78,180.33,52.91,summer sugarcane
21.78,205.02,55.5,golden mustard
31.11,249.07,57.83,golden mustard
28.93,241.57,48.44,golden mustard
32.11,307.66,58.17,golden mustard
31.08,273.97,59.94,golden mustard
22.09,290.05,56.46,golden mustard
23.25,286.58,44.58,golden mustard
27.16,229.56,50.12,golden mustard
29.1,216.37,60.89,golden mustard
21.46,320.73,59.49,golden mustard
28.33,301.1,45.11,golden mustard
24.27,298.16,61.89,golden mustard
26.76,295.12,45.42,golden mustard
29.5,303.21,51.11,golden mustard
21.87,207.82,56.45,golden mustard
30.84,119.94,67.78,black spinach
28.24,132.12,59.76,black spinach
26.52,102.1,61.34,black spinach
27.87,121.61,58.05,black spinach
29.64,82.62,70.35,black spinach
30.21,116.07,71.99,black spinach
25.05,121.41,64.18,black spinach
28.86,107.74,70.54,black spinach
26.04,104.3,60.88,black spinach
25.89,76.85,71.17,black spinach
32.54,113.45,62.22,black spinach
31.23,117.69,69.72,black spinach
28.53,101.26,61.75,black spinach
30.33,100.49,62.94,black spinach
26.41,80.89,68.8,black spinach
27.49,127.04,75.3,valley tomato
28.06,173.2,65.04,valley tomato
26.73,165.57,79.52,valley tomato
29.22,140.75,84.53,valley tomato
26.71,144.15,73.73,valley tomato
22.52,170.73,82.42,valley tomato
23.54,144.78,79.37,valley tomato
28.67,149.38,62.47,valley tomato
24.05,139.56,83.01,valley tomato
29.98,130.49,67.5,valley tomato
24.7,161.68,75.57,valley tomato
29.82,180.11,72.07,valley tomato
26.08,178.66,77.6,valley tomato
23.55,129.0,69.98,valley tomato
28.25,139.87,66.42,valley tomato
27.26,101.16,58.46,blue cabbage
21.1,77.85,53.31,blue cabbage
24.08,104.5,50.12,blue cabbage
27.92,127.17,56.38,blue cabbage
23.28,138.17,61.04,blue cabbage
29.57,161.4,58.95,blue cabbage
33.49,73.9,61.87,blue cabbage
23.95,85.58,61.95,blue cabbage
26.02,56.55,50.71,blue cabbage
30.29,97.43,57.06,blue cabbage
26.82,83.22,59.82,blue cabbage
25.74,93.53,58.1,blue cabbage
21.99,115.32,57.05,blue cabbage
32.93,65.33,52.86,blue cabbage
25.33,139.54,59.43,blue cabbage
9.26,90.31,43.45,red oregano
11.41,83.42,50.88,red oregano
8.24,112.96,43.98,red oregano
12.57,92.85,38.36,red oregano
9.59,101.07,34.66,red oregano
11.75,120.38,41.2,red oregano
15.48,96.87,34.11,red oregano
20.81,114.68,36.16,red oregano
20.05,78.94,34.6,red oregano
12.2,79.78,43.39,red oregano
20.68,137.68,42.06,red oregano
18.24,119.27,52.55,red oregano
13.41,126.7,40.62,red oregano
10.48,138.37,41.85,red oregano
10.03,82.57,45.41,red oregano
10.63,115.05,73.45,valley gourd
19.34,110.33,66.74,valley gourd
10.19,117.64,70.79,valley gourd
11.72,130.84,71.1,valley gourd
7.17,112.65,78.81,valley gourd
9.22,137.93,69.62,valley gourd
12.8,124.62,71.38,valley gourd
16.86,121.86,68.1,valley gourd
17.87,105.94,70.01,valley gourd
18.96,139.27,76.55,valley gourd
15.21,125.91,73.27,valley gourd
16.65,105.13,71.47,valley gourd
11.91,128.9,78.4,valley gourd
17.48,122.44,72.12,valley gourd
12.31,107.12,72.41,valley gourd
23.73,100.24,46.81,green sesame
20.29,165.34,49.48,green sesame
23.36,129.96,51.58,green sesame
20.55,134.91,48.51,green sesame
20.13,98.32,55.74,green sesame
21.87,140.33,53.08,green sesame
20.68,114.83,48.05,green sesame
22.31,157.5,47.48,green sesame
15.86,80.6,53.78,green sesame
18.76,91.86,58.01,green sesame
19.22,142.05,46.15,green sesame
19.16,60.54,46.48,green sesame
16.04,156.77,52.57,green sesame
13.41,89.88,58.5,green sesame
15.81,59.09,56.4,green sesame
23.74,109.45,45.66,northern eggplant
20.99,124.54,53.42,northern eggplant
18.25,128.52,43.96,northern eggplant
17.37,70.85,48.2,northern eggplant
22.89,87.02,49.79,northern eggplant
19.9,128.26,42.3,northern eggplant
22.84,87.21,50.69,northern eggplant
18.56,94.51,52.03,northern eggplant
20.73,139.67,46.18,northern eggplant
17.55,123.88,46.44,northern eggplant
23.66,121.9,44.67,northern eggplant
17.97,87.36,50.97,northern eggplant
17.3,97.13,47.03,northern eggplant
17.97,87.17,53.53,northern eggplant
17.62,85.15,53.4,northern eggplant
23.07,130.04,62.44,red watermelon
23.16,126.87,64.91,red watermelon
19.98,122.4,54.74,red watermelon
16.36,154.88,59.81,red watermelon
16.94,122.53,60.59,red watermelon
23.87,154.16,65.53,red watermelon
19.24,97.35,57.26,red watermelon
18.71,163.77,56.86,red watermelon
19.52,139.85,53.39,red watermelon
20.94,152.23,64.18,red watermelon
16.33,142.75,66.71,red watermelon
21.71,118.36,58.06,red watermelon
19.18,102.48,56.05,red watermelon
21.14,169.58,67.7,red watermelon
22.72,150.24,65.44,red watermelon
15.84,223.71,75.44,black rye
16.07,225.49,70.51,black rye
10.28,206.94,71.65,black rye
11.91,204.59,71.79,black rye
14.91,217.39,69.1,black rye
19.79,214.35,79.65,black rye
19.82,201.62,74.67,black rye
20.54,248.92,68.95,black rye
13.69,239.88,67.36,black rye
17.73,255.03,73.99,black rye
21.75,208.16,73.52,black rye
19.31,202.04,76.12,black rye
11.2,203.22,70.69,black rye
19.12,243.83,76.43,black rye
16.9,229.18,74.19,black rye
